#------------------------------------------------------------------------------
# テクスチャファイル名
#------------------------------------------------------------------------------
TEXTURE_FILENAME = data/TEXTURE/glass.jpg		

#==============================================================================
# フィールドの設置
#==============================================================================
FIELDSET
	POS = 0.00 10.00 0.00
	63.99 74.12 70.08 39.21 -4.98 -49.76 -80.75 -82.27 -67.63 -38.81 -27.90 -45.88 -72.26 -78.61 -72.98 -56.21 -31.40 4.74 24.79 17.52 8.90 0.03 0.00 0.00 9.23 47.78 80.08 66.62 51.44 83.99 146.96 210.31 259.49 271.88 273.55 272.11 264.59 245.19 254.24 249.32 254.11 261.84 267.27 268.80 289.98 314.76 318.31 322.44 311.77 270.40 198.23 131.10 68.09 18.29 5.53 5.29 1.11 3.81 5.55 2.81 0.00 0.00 0.00 0.00 0.00 3.38 11.16 22.25 34.96 46.78 55.59 62.81 73.28 88.88 105.35 110.30 103.62 104.16 91.33 81.26 0.00 
	58.53 68.12 63.00 27.74 -21.95 -63.56 -93.78 -93.60 -67.15 -25.99 -2.68 -26.83 -67.58 -81.27 -87.76 -83.14 -65.17 -26.03 10.52 19.94 10.10 1.67 0.00 0.00 9.02 37.94 58.99 36.81 29.08 73.06 135.33 200.07 256.46 276.57 277.22 275.45 272.16 263.08 265.32 268.73 268.18 273.76 279.03 289.75 304.71 313.23 318.79 321.20 303.15 254.63 183.42 118.80 59.48 24.13 20.81 19.62 13.63 12.77 17.41 14.55 4.76 0.00 0.00 0.00 0.00 0.00 0.51 8.10 19.04 30.49 38.67 38.38 46.90 62.50 82.84 90.62 92.90 91.77 81.53 67.53 0.00 
	56.63 64.71 57.12 18.39 -30.80 -75.51 -102.72 -103.42 -76.54 -25.00 0.15 -16.04 -63.27 -90.57 -85.86 -88.78 -83.38 -51.99 -1.65 18.74 14.32 6.93 0.00 0.00 10.37 32.73 37.84 21.31 22.91 65.91 121.89 182.90 238.13 275.03 281.52 279.27 271.17 272.66 282.07 286.71 290.52 292.35 297.90 305.14 305.87 314.31 317.40 311.37 283.72 224.46 162.32 100.44 49.81 32.65 40.33 35.80 26.15 21.76 33.23 28.20 14.69 2.63 0.00 0.00 0.00 0.00 0.00 1.49 7.98 16.01 20.36 19.59 23.34 35.46 55.39 80.96 90.83 88.04 79.81 61.65 0.00 
	61.59 68.05 57.94 19.56 -33.08 -74.08 -95.05 -103.72 -83.91 -43.10 -16.22 -19.35 -55.49 -90.37 -86.26 -89.33 -83.69 -63.77 -12.28 12.99 13.86 7.33 0.00 0.04 9.14 22.87 25.40 26.90 34.88 66.73 108.95 159.12 204.58 246.70 272.95 279.08 278.20 275.92 284.45 295.12 304.02 306.36 307.84 308.66 309.35 308.85 302.67 283.06 238.94 188.14 131.80 77.22 44.41 39.56 47.96 40.00 25.66 20.86 37.53 41.89 24.58 7.03 0.00 0.00 0.00 0.00 0.00 0.00 1.90 5.36 7.48 6.11 4.49 19.22 39.48 63.02 79.48 78.71 69.84 48.70 0.00 
	66.77 73.83 64.18 27.99 -23.05 -68.84 -92.11 -100.00 -86.70 -61.26 -28.47 -17.40 -38.41 -63.61 -79.18 -75.41 -66.77 -42.54 -9.99 8.40 7.52 4.12 0.00 0.00 3.71 10.56 16.98 35.55 48.71 60.33 89.96 128.88 166.47 203.86 236.40 249.06 251.34 253.76 254.29 259.35 269.02 276.01 279.74 281.08 275.98 268.25 254.27 230.50 200.28 151.62 98.04 69.66 44.25 47.39 50.72 35.64 14.20 18.53 37.54 44.25 30.23 11.40 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 6.37 21.96 39.36 53.08 58.81 46.80 29.12 0.00 
	81.50 76.46 67.14 38.21 -5.96 -51.61 -80.94 -87.74 -80.69 -68.41 -43.00 -20.68 -9.87 -13.90 -35.05 -46.43 -33.78 -13.54 0.71 5.92 4.51 0.10 0.00 0.00 0.00 0.46 8.88 31.43 52.42 48.82 66.38 97.84 127.29 161.91 192.23 207.36 208.79 202.78 200.39 199.47 202.19 207.36 214.11 216.51 210.83 201.60 185.07 177.46 163.30 117.95 82.05 59.41 52.42 54.30 44.27 28.03 12.67 13.35 33.03 42.77 30.25 11.01 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 6.52 18.46 27.00 29.01 22.78 11.24 0.00 
	88.18 85.57 75.86 50.10 9.11 -30.73 -56.57 -65.77 -74.94 -79.67 -69.07 -47.10 -11.92 21.60 19.43 1.80 -2.21 8.32 15.11 12.45 8.50 0.00 0.00 0.00 0.00 0.00 1.83 21.42 40.86 47.48 42.37 68.18 106.08 132.38 156.40 170.60 163.29 152.78 142.83 137.68 137.81 147.55 163.46 165.20 155.29 147.95 132.95 121.74 115.98 87.19 61.45 60.41 70.56 56.50 38.84 24.13 18.06 16.15 30.55 44.69 29.45 10.53 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 3.38 8.55 9.06 6.27 2.23 0.00 
	83.04 87.55 90.17 73.37 32.24 -9.83 -34.54 -50.91 -73.20 -83.56 -93.96 -79.38 -43.63 0.68 29.43 34.68 33.36 29.21 20.05 11.04 1.12 0.00 0.00 0.00 0.00 0.00 0.00 4.65 18.59 29.82 45.34 57.01 101.17 145.09 151.85 149.28 135.53 114.37 100.86 94.78 106.22 127.57 147.28 151.76 139.80 127.35 109.89 95.04 72.75 52.99 47.15 71.51 74.49 57.99 32.41 28.10 23.96 20.68 32.09 48.26 31.79 12.40 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.44 3.36 6.87 7.06 7.76 12.50 13.82 10.79 3.45 0.00 
	71.22 81.93 106.98 99.81 67.52 21.25 -15.84 -41.96 -67.51 -85.12 -89.17 -87.34 -68.46 -31.23 3.16 34.29 46.52 41.81 23.92 4.53 0.00 0.00 0.00 0.00 0.00 0.00 0.00 -0.56 1.06 16.94 41.95 45.63 67.57 108.87 134.08 122.19 105.25 77.31 65.89 75.37 99.78 115.67 120.65 127.24 120.17 108.40 105.82 95.60 62.61 37.03 40.33 62.94 64.07 49.99 27.75 31.44 26.29 23.07 33.65 50.84 34.89 14.38 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.53 5.78 13.36 19.20 21.20 27.56 29.89 29.22 23.22 13.00 0.00 
	79.53 82.74 99.58 108.89 91.66 58.03 19.80 -27.03 -56.96 -75.67 -83.72 -79.97 -75.35 -53.05 -18.87 19.12 31.51 36.10 22.89 7.40 0.11 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 13.79 32.25 43.49 67.15 53.10 83.58 78.90 81.86 69.48 68.91 82.95 94.95 87.94 73.27 71.56 71.13 61.35 69.38 75.90 51.07 22.21 26.50 38.57 41.21 34.58 27.04 25.71 21.60 18.36 32.18 50.43 35.16 13.62 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 3.05 10.20 21.89 30.17 35.91 42.18 43.78 45.34 32.36 18.71 0.00 
	85.08 78.60 85.47 94.27 101.20 96.22 60.49 8.20 -37.31 -62.61 -72.72 -71.46 -59.73 -42.62 -19.09 1.97 12.54 17.73 14.23 5.57 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 -4.65 19.74 47.52 45.28 32.93 30.30 34.73 52.34 59.45 66.87 66.76 55.96 37.00 21.17 18.91 16.79 13.06 14.36 24.84 16.11 5.47 13.43 17.73 22.09 20.88 20.72 18.91 14.95 12.20 29.58 45.31 34.46 14.22 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 3.73 11.40 24.27 34.32 38.54 43.46 43.56 43.14 31.11 18.04 0.00 
	83.73 71.87 67.57 81.21 107.68 122.03 101.64 48.88 0.05 -33.29 -55.41 -51.94 -44.38 -29.07 -10.98 0.00 0.00 2.80 3.45 0.49 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 -7.75 1.92 31.08 38.37 20.03 -2.26 3.97 16.23 28.04 31.46 26.57 13.13 3.97 2.23 0.10 0.10 0.00 0.00 0.00 0.00 0.21 5.70 7.68 9.63 12.21 12.60 10.99 7.46 8.89 31.57 41.71 35.93 17.53 0.06 0.00 0.00 0.00 0.00 0.00 0.00 0.00 2.00 8.29 18.12 26.20 27.01 29.83 29.34 27.48 22.83 13.28 0.00 
	70.23 59.99 51.56 69.30 98.36 126.24 114.04 78.65 36.62 8.35 -15.15 -23.60 -20.37 -10.53 -2.16 0.00 0.00 1.20 1.57 0.44 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 -0.81 0.00 1.76 -3.52 -0.99 0.00 1.20 5.93 6.80 1.42 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 2.42 3.89 3.38 4.79 2.97 2.71 7.72 20.06 35.87 32.99 15.85 0.34 6.67 14.98 22.61 23.07 15.12 12.79 10.28 6.30 8.99 20.51 29.82 28.84 21.92 21.35 25.08 25.61 17.43 0.00 
	42.76 38.43 36.26 49.43 73.81 98.67 102.20 82.77 66.36 40.01 31.48 26.87 16.76 7.20 2.95 3.92 8.27 9.90 10.66 10.06 6.34 0.65 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 1.21 6.28 11.72 21.25 25.16 21.49 16.15 25.43 38.75 41.17 26.27 14.48 23.64 45.36 60.87 65.95 61.51 54.80 48.85 37.16 32.03 37.24 46.53 50.22 53.19 53.03 48.48 46.01 34.08 0.00 
	12.75 10.55 19.65 28.11 41.59 68.19 84.59 85.91 76.63 68.40 65.77 62.23 35.61 13.14 11.70 17.36 23.38 28.43 29.13 24.09 18.17 10.18 2.41 0.00 0.00 0.00 0.00 1.14 5.51 7.08 6.33 3.51 1.02 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 5.09 13.87 28.67 49.43 62.76 63.20 56.59 48.68 54.18 64.71 65.07 54.49 52.49 62.27 84.65 107.66 116.48 118.92 114.50 104.16 91.03 81.88 76.42 84.57 95.93 101.98 102.88 99.22 83.19 59.07 0.00 
	0.00 0.79 7.41 16.30 31.18 47.74 66.57 77.99 74.03 68.33 67.15 49.08 28.11 15.63 21.46 32.11 43.51 49.70 48.08 40.62 29.39 20.26 9.14 1.65 0.51 6.69 14.09 21.51 24.15 22.65 18.49 12.43 5.79 1.36 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 4.50 17.09 38.00 68.71 94.01 108.65 104.74 92.37 80.86 82.22 92.38 96.88 87.24 82.44 89.77 112.44 138.74 152.22 157.25 157.35 149.31 132.49 115.37 103.42 106.71 121.66 136.48 141.17 132.90 104.18 68.98 0.00 
	0.00 0.00 0.08 10.96 32.38 49.17 59.42 69.49 65.17 53.99 43.92 27.73 17.72 22.27 34.31 46.24 60.03 66.86 67.98 61.41 51.03 38.71 27.24 21.07 24.89 33.63 43.27 49.93 49.86 43.81 34.86 23.77 12.79 4.22 0.05 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 13.70 42.80 78.07 110.60 127.85 130.76 118.15 99.38 88.66 95.99 101.88 106.55 99.51 89.03 95.41 111.07 128.20 139.16 145.52 152.12 151.26 139.33 122.54 109.05 112.36 126.22 145.36 144.26 133.35 105.58 67.50 0.00 
	0.00 0.00 2.27 16.44 36.77 56.90 72.75 77.55 64.79 46.94 28.78 18.22 19.57 30.58 43.17 57.77 74.52 83.60 89.83 92.63 83.04 74.44 66.53 63.29 62.83 67.03 75.45 78.71 77.27 70.05 57.69 41.08 25.92 11.90 1.36 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 8.20 41.90 79.45 113.79 130.52 134.35 118.42 99.20 91.44 89.83 99.36 107.83 105.55 92.23 74.36 70.77 88.69 109.86 119.66 127.92 137.33 137.90 127.09 113.01 100.45 104.22 112.83 120.22 122.81 115.03 91.17 68.27 0.00 
	0.00 0.00 5.21 19.60 43.49 67.30 85.13 83.07 67.47 49.98 31.45 24.16 31.37 40.32 50.17 67.67 84.26 97.11 108.20 112.78 110.96 108.12 101.29 98.14 98.75 100.56 101.65 103.10 98.43 90.61 74.44 57.30 44.53 30.40 14.74 1.83 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 8.28 37.33 74.53 111.34 135.85 132.06 107.91 89.70 87.44 96.48 104.83 115.81 122.99 116.75 95.84 80.87 80.43 91.70 109.02 118.73 127.63 135.08 135.47 122.49 114.21 113.29 115.81 120.28 124.94 128.17 115.29 96.35 86.70 0.00 
	0.00 0.00 5.79 19.24 43.10 66.89 82.19 78.88 67.61 55.95 44.38 42.92 55.10 66.44 73.51 83.25 93.00 105.59 120.26 127.07 125.71 125.28 121.46 116.30 116.10 112.66 104.68 96.53 87.65 82.83 80.38 76.17 66.75 52.51 35.88 19.09 3.58 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.89 14.47 36.55 69.76 104.52 129.53 128.11 105.63 85.81 83.59 99.66 118.55 144.66 158.40 155.40 141.43 126.91 118.47 118.09 124.10 141.67 158.51 165.76 161.26 154.85 152.17 153.35 153.56 154.34 155.61 159.53 154.84 134.96 119.25 113.88 0.00 
	0.00 0.00 3.90 16.23 34.21 55.06 68.37 68.89 62.65 56.59 53.07 62.69 77.86 92.31 104.43 110.67 115.10 119.10 127.51 127.58 123.93 121.93 116.04 109.11 99.62 85.52 70.27 59.08 53.42 55.62 70.78 85.29 83.61 70.81 54.21 33.67 14.03 1.33 0.00 0.00 0.00 0.00 0.00 0.00 0.03 13.88 37.94 70.07 101.71 122.32 123.77 100.07 80.88 77.98 96.61 130.83 171.39 200.12 212.60 207.53 193.42 179.08 168.60 165.49 168.87 184.44 200.20 206.88 206.61 201.40 197.85 198.57 194.70 192.78 198.86 194.78 183.84 163.60 142.10 133.75 0.00 
	0.00 0.00 1.76 10.31 24.14 36.78 46.56 51.84 48.37 48.53 61.73 81.11 96.70 116.68 128.39 132.08 133.59 125.38 119.73 112.01 99.65 84.08 73.26 59.57 42.85 26.37 12.25 3.10 0.63 13.62 39.78 71.24 89.65 84.91 66.83 42.93 20.96 5.16 0.00 0.00 0.00 0.00 0.00 0.00 4.38 30.15 70.24 105.77 123.74 116.06 94.38 76.82 76.02 87.82 124.35 165.66 206.41 228.72 231.83 224.18 217.71 208.77 200.76 199.76 204.35 213.48 221.28 226.68 227.64 218.81 211.38 209.87 207.94 213.59 222.64 217.52 207.76 194.44 166.14 143.26 0.00 
	0.00 0.00 0.00 4.14 13.39 22.15 27.34 31.09 32.86 41.91 63.05 88.16 107.44 131.92 141.25 140.77 137.93 123.75 107.36 88.32 65.06 37.42 17.34 -0.17 -17.35 -34.47 -49.91 -61.94 -61.88 -44.57 -9.55 31.40 68.10 87.14 68.54 44.19 22.62 6.60 0.00 0.00 0.00 0.00 0.00 0.00 17.95 62.19 106.28 135.55 128.62 106.56 78.64 73.78 86.70 117.29 155.33 188.69 200.24 208.39 205.41 197.40 193.96 194.20 191.60 192.50 192.39 191.84 192.10 194.97 195.35 193.46 189.01 192.36 194.00 198.41 210.63 211.91 205.51 188.50 159.43 134.08 0.00 
	0.00 0.00 0.00 0.00 4.79 10.74 14.10 17.02 21.29 31.92 50.20 72.59 93.97 117.22 131.00 131.76 127.49 110.84 86.40 57.60 26.98 -4.07 -27.94 -48.43 -64.09 -80.04 -93.60 -102.47 -102.44 -88.90 -50.98 -10.60 25.46 50.09 50.00 36.20 19.17 5.04 0.00 0.00 0.00 0.00 0.00 13.78 54.85 102.97 139.73 147.45 125.03 98.66 77.44 90.14 119.15 147.10 169.75 179.52 168.44 160.57 152.89 142.81 140.51 146.96 152.47 153.04 146.11 140.11 138.29 138.25 137.13 136.70 143.67 148.82 152.29 160.26 173.05 184.59 181.40 169.27 146.23 122.10 0.00 
	0.00 0.00 1.03 2.96 3.59 5.05 5.26 5.59 13.15 21.44 35.67 53.79 69.52 85.45 98.72 101.10 96.60 80.65 59.81 27.71 -11.16 -40.94 -61.84 -78.79 -87.38 -93.55 -102.19 -105.27 -103.12 -100.19 -93.10 -65.48 -24.13 6.96 20.77 22.26 11.31 0.92 0.00 0.00 0.00 0.02 11.29 43.89 89.07 132.68 158.28 148.03 112.92 97.85 99.12 125.83 156.61 166.46 167.20 149.19 122.54 97.64 89.85 82.94 89.35 104.11 111.63 110.90 100.98 86.24 78.81 74.04 70.68 76.33 82.86 93.52 105.48 121.08 136.55 153.64 160.79 162.08 143.89 114.43 0.00 
	0.00 2.11 7.18 11.21 11.84 9.07 6.15 7.16 11.87 20.16 27.80 37.78 45.69 51.56 59.01 61.00 53.60 42.08 26.33 6.39 -21.64 -48.06 -69.17 -82.92 -88.70 -93.04 -99.65 -100.70 -100.13 -101.29 -95.45 -90.78 -73.19 -32.90 -5.56 4.79 3.11 0.00 0.00 0.00 0.00 5.54 30.37 70.34 115.67 147.78 143.60 124.66 100.65 108.40 129.84 157.01 177.69 176.03 148.40 114.35 82.74 57.59 40.70 46.36 64.82 79.19 88.58 85.63 72.13 51.69 32.25 26.55 30.58 38.27 49.80 60.76 75.15 100.86 118.59 129.43 145.87 158.22 147.55 117.15 0.00 
	3.79 13.50 19.77 23.43 25.84 24.71 22.47 27.63 31.69 34.19 31.85 25.20 22.75 21.63 21.38 19.29 14.00 7.51 -1.55 -10.88 -25.85 -46.66 -68.64 -85.68 -93.24 -95.18 -94.84 -92.74 -93.52 -102.62 -99.73 -92.03 -93.76 -65.26 -25.86 -8.64 -0.31 0.00 0.00 0.00 0.00 14.39 44.39 85.66 118.93 127.48 114.18 99.47 98.74 123.97 159.56 180.24 180.01 157.28 120.27 88.12 63.97 49.97 47.03 59.34 72.26 83.28 88.43 84.43 74.67 62.45 50.25 38.89 30.21 26.67 35.89 48.01 61.14 81.80 107.96 129.48 147.55 158.84 154.09 133.72 0.00 
	25.16 37.97 43.99 45.10 45.69 42.69 46.87 50.06 53.54 56.19 49.96 36.07 20.65 6.62 -5.99 -12.37 -18.37 -23.83 -29.69 -32.16 -32.79 -48.36 -75.01 -96.50 -105.06 -99.35 -90.24 -94.75 -94.80 -101.47 -103.08 -95.43 -97.28 -75.55 -32.44 -7.61 -0.01 0.00 0.00 0.00 0.00 21.35 49.77 84.94 98.24 90.21 81.08 81.45 103.88 148.27 181.56 188.84 169.37 132.39 103.06 77.68 60.85 62.04 74.66 85.59 93.53 100.72 99.23 100.56 97.29 95.10 83.91 64.39 44.36 29.15 27.42 39.40 52.87 75.06 102.21 135.99 159.55 169.81 165.81 148.85 0.00 
	49.51 66.56 76.03 81.14 76.07 68.90 76.28 76.61 71.74 74.33 65.59 45.16 27.39 5.21 -15.14 -28.17 -41.55 -49.35 -50.34 -48.02 -45.54 -50.26 -77.11 -103.19 -101.38 -100.94 -96.32 -97.91 -99.33 -101.12 -101.77 -99.16 -96.56 -71.08 -31.23 -4.46 0.00 0.00 0.00 0.00 4.59 26.00 50.11 70.50 71.69 60.34 67.58 92.84 141.48 177.23 190.57 181.84 151.51 120.13 96.17 81.00 80.93 94.45 103.18 109.82 112.77 114.99 113.30 115.51 117.52 119.68 105.77 85.84 59.13 40.24 28.83 35.97 50.11 67.50 90.29 128.72 156.93 168.10 164.54 150.20 0.00 
	75.07 98.46 109.51 114.88 106.13 91.18 99.61 101.24 91.55 85.50 67.62 46.48 28.24 3.25 -18.81 -37.54 -60.37 -77.36 -76.58 -68.15 -55.68 -53.99 -75.05 -98.06 -106.99 -103.87 -103.74 -104.52 -101.33 -104.49 -105.65 -104.74 -88.95 -55.91 -22.71 -1.78 0.00 0.00 0.00 0.03 9.49 29.65 49.73 54.60 44.18 51.76 81.38 128.79 174.70 202.50 194.79 166.09 136.81 106.55 93.00 97.80 105.95 114.66 118.66 116.73 109.63 104.18 104.33 109.25 112.08 115.86 107.58 92.16 69.75 52.75 35.54 37.30 46.20 57.11 75.07 108.67 137.75 152.27 151.05 140.04 0.00 
	101.22 132.74 139.78 140.08 127.45 110.49 108.95 108.28 98.38 85.68 62.30 39.46 23.23 0.29 -21.04 -48.01 -77.88 -94.10 -92.61 -83.61 -71.38 -63.12 -78.53 -98.45 -114.26 -113.03 -103.26 -104.21 -101.62 -108.22 -105.76 -101.32 -72.26 -39.13 -12.85 -1.90 0.00 0.00 0.00 3.02 20.35 37.53 50.84 46.92 41.21 67.05 111.96 163.27 202.44 214.14 191.25 160.02 128.49 107.36 111.96 118.73 124.04 124.68 116.11 101.23 88.82 80.93 78.57 84.26 86.84 90.05 89.31 75.90 62.14 56.45 48.07 42.58 48.49 48.87 58.57 84.16 107.99 124.63 129.64 121.88 0.00 
	112.37 147.35 158.84 154.40 143.80 121.35 107.81 104.56 96.62 78.95 54.71 29.08 13.56 -3.39 -20.56 -53.33 -81.38 -95.65 -97.85 -93.81 -84.35 -71.44 -75.38 -92.15 -110.59 -112.64 -104.03 -102.42 -99.89 -101.91 -104.23 -81.41 -53.11 -24.11 -8.40 -1.71 0.00 0.00 0.00 11.51 32.27 49.05 53.17 44.10 54.07 87.86 146.15 198.62 226.23 215.36 181.70 149.46 128.62 119.23 129.14 137.74 133.45 117.91 95.74 72.61 58.49 51.06 47.81 55.41 58.23 62.16 63.01 55.59 50.57 54.56 62.16 58.42 55.13 50.29 50.42 61.58 81.33 96.77 102.13 94.38 0.00 
	110.89 148.22 165.21 156.11 138.53 114.70 101.07 98.32 89.41 69.72 44.98 21.06 5.14 1.43 -15.55 -48.54 -75.44 -92.63 -99.96 -100.62 -88.95 -74.36 -66.50 -76.17 -91.91 -98.77 -98.77 -101.59 -99.50 -96.05 -85.35 -60.83 -37.49 -18.08 -4.53 -0.46 0.00 0.00 1.83 17.95 36.46 54.98 55.40 51.27 69.39 110.65 172.25 221.06 232.75 209.29 169.87 140.46 125.46 126.97 145.76 146.10 124.37 94.18 62.45 41.11 27.35 19.10 20.77 30.41 33.54 33.66 34.05 34.41 35.43 44.87 60.84 72.66 67.41 57.87 55.27 55.27 57.23 66.90 70.59 65.28 0.00 
	107.85 146.32 166.41 153.42 126.75 104.56 86.49 89.51 80.15 61.39 41.04 26.93 22.95 22.23 8.71 -23.46 -53.55 -79.46 -95.05 -94.69 -89.22 -72.09 -58.59 -58.78 -62.83 -61.01 -66.93 -74.62 -74.84 -71.90 -65.00 -42.88 -22.50 -10.07 -1.90 0.00 0.00 0.00 3.44 17.60 35.05 49.01 43.24 51.43 80.75 129.00 189.02 227.34 220.26 188.91 154.50 127.08 116.65 135.10 145.54 134.96 105.75 67.17 34.69 13.76 0.31 -9.07 -1.55 13.23 23.15 24.13 23.70 17.75 20.61 32.11 48.17 64.63 73.05 69.45 63.27 56.07 49.52 43.58 43.51 39.93 0.00 
	104.63 144.39 164.36 152.60 128.97 105.05 87.25 84.48 83.16 67.55 46.76 44.00 47.46 45.25 34.18 9.99 -23.50 -45.79 -61.78 -71.71 -70.14 -56.77 -41.73 -37.83 -40.66 -33.67 -34.85 -43.19 -49.64 -48.27 -39.58 -19.60 -3.71 2.34 0.00 0.00 0.00 0.00 2.34 11.02 24.45 32.50 30.46 47.93 77.57 133.76 191.25 215.00 200.04 167.49 130.19 102.23 109.39 132.20 129.83 109.73 82.36 47.93 15.08 0.49 -3.78 4.33 19.48 30.31 35.75 40.42 34.59 23.91 11.34 12.47 25.93 43.90 61.53 73.04 70.68 62.18 50.53 38.29 26.83 19.50 0.00 
	98.16 138.63 163.22 155.22 134.02 112.38 94.68 85.40 88.41 75.59 62.97 55.99 52.17 41.28 38.29 25.49 4.99 -11.60 -20.15 -35.04 -45.51 -35.59 -15.89 -12.39 -18.00 -17.19 -6.23 -15.92 -25.27 -30.87 -17.58 2.11 12.71 6.50 0.00 0.00 0.00 0.00 0.00 5.36 10.61 14.07 15.54 34.31 70.86 123.10 168.07 183.59 168.24 135.60 100.33 82.00 94.61 110.29 103.91 80.15 56.31 26.87 0.22 -2.80 13.13 35.25 48.10 53.69 56.20 54.35 50.91 40.34 28.19 14.88 8.14 23.51 41.61 56.09 68.14 65.38 51.83 36.87 21.37 8.37 0.00 
	92.02 135.50 163.39 160.03 133.70 113.23 98.27 89.40 88.00 80.34 64.80 53.31 38.15 27.13 28.38 27.68 12.95 6.16 7.32 -6.86 -21.06 -16.18 3.32 15.18 8.94 4.38 7.94 9.42 -3.25 -10.95 -1.92 12.84 12.77 4.34 0.00 0.00 0.00 0.00 0.00 0.09 2.67 3.95 6.32 21.53 58.05 99.80 135.63 142.46 126.33 98.07 70.35 64.41 69.91 76.88 73.54 55.91 32.96 6.83 -5.13 13.49 35.83 54.03 65.43 66.53 64.12 66.51 63.89 61.06 49.16 33.31 14.96 6.76 19.42 34.71 49.28 57.59 59.98 43.62 25.67 10.23 0.00 
	79.14 123.17 148.74 150.76 131.27 112.00 95.61 91.67 85.28 71.03 55.26 38.17 25.00 24.26 30.83 25.82 21.02 24.49 30.03 26.22 13.25 10.33 24.08 36.36 30.57 16.70 20.93 21.36 16.89 10.98 11.89 7.22 4.90 1.18 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 2.53 12.63 37.71 69.41 93.59 101.12 88.22 62.98 44.25 43.40 43.74 46.69 43.18 31.36 13.77 -1.18 4.98 18.12 34.60 50.35 58.03 58.50 55.30 57.88 65.93 71.69 62.55 45.35 23.78 7.18 1.36 12.79 27.18 42.82 49.38 44.64 30.63 14.37 0.00 
	59.32 92.71 114.77 122.29 115.91 97.57 83.25 78.88 72.14 57.62 39.30 21.90 15.29 24.25 39.46 37.77 33.73 35.58 40.39 37.60 31.88 30.57 31.47 36.14 26.29 16.72 17.73 21.25 22.02 22.50 16.99 6.83 1.42 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.01 6.96 19.49 38.01 54.39 59.75 51.65 34.38 22.87 21.29 22.10 23.68 19.06 10.59 2.26 1.57 3.99 10.45 22.40 31.40 35.26 35.19 31.52 35.91 48.01 56.73 57.54 45.87 24.69 8.78 0.39 0.01 10.14 25.79 35.29 39.48 29.07 14.03 0.00 
	0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 

END_VTXPOS

END_FIELDSET

END_SCRIPT		# この行は絶対消さないこと！
